AID,package name,class token,class name,class access flags,method/field,token,name,access flags,signature/type,value
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,2,toBytes,static public,short(byte[];short;byte[];short;short;byte[];short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,3,appendValue,static public,short(byte[];short;byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,0,equals,public,boolean(java.lang.object)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,1,toBytes,public,short(byte[];short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,2,getTag,public,javacardx.framework.tlv.bertag()
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,3,getLength,public,short()
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,4,size,public,short()
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,5,init,public,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,6,init,public,short(javacardx.framework.tlv.primitivebertag;byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,7,appendValue,public,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,8,replaceValue,public,short(byte[];short;short)
A000000062020803,javacardx.framework.tlv,4,PrimitiveBERTLV,public,method,9,getValue,public,short(byte[];short)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,0,<init>,public,void()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,0,equals,public,boolean(java.lang.object)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,1,size,public,byte()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,2,toBytes,public,short(byte[];short)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,3,tagNumber,public,short()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,4,isConstructed,public,boolean()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,5,tagClass,public,byte()
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,6,equals,public,boolean(javacardx.framework.tlv.bertag)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,7,init,public,void(byte[];short)
A000000062020803,javacardx.framework.tlv,5,PrimitiveBERTag,public final,method,8,init,public,void(byte;short)
A000000062020803,javacardx.framework.tlv,6,TLVException,public,method,0,<init>,public,void(short)
A000000062020803,javacardx.framework.tlv,6,TLVException,public,method,1,throwIt,static public,void(short)
A000000062020803,javacardx.framework.tlv,6,TLVException,public,method,0,equals,public,boolean(java.lang.object)
A000000062020803,javacardx.framework.tlv,6,TLVException,public,method,1,getReason,public,short()
A000000062020803,javacardx.framework.tlv,6,TLVException,public,method,2,setReason,public,void(short)
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,INVALID_PARAM,static public final,short,1
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,ILLEGAL_SIZE,static public final,short,2
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,EMPTY_TAG,static public final,short,3
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,EMPTY_TLV,static public final,short,4
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,MALFORMED_TAG,static public final,short,5
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,MALFORMED_TLV,static public final,short,6
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,INSUFFICIENT_STORAGE,static public final,short,7
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,TAG_SIZE_GREATER_THAN_127,static public final,short,8
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,TAG_NUMBER_GREATER_THAN_32767,static public final,short,9
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,TLV_SIZE_GREATER_THAN_32767,static public final,short,10
A000000062020803,javacardx.framework.tlv,6,TLVException,public,field,255,TLV_LENGTH_GREATER_THAN_32767,static public final,short,11
A000000062020804,javacardx.framework.string,0,StringException,public,method,0,<init>,public,void(short)
A000000062020804,javacardx.framework.string,0,StringException,public,method,1,throwIt,static public,void(short)
A000000062020804,javacardx.framework.string,0,StringException,public,method,0,equals,public,boolean(java.lang.object)
A000000062020804,javacardx.framework.string,0,StringException,public,method,1,getReason,public,short()
A000000062020804,javacardx.framework.string,0,StringException,public,method,2,setReason,public,void(short)
A000000062020804,javacardx.framework.string,0,StringException,public,field,255,UNSUPPORTED_ENCODING,static public final,short,1
A000000062020804,javacardx.framework.string,0,StringException,public,field,255,ILLEGAL_NUMBER_FORMAT,static public final,short,2
A000000062020804,javacardx.framework.string,0,StringException,public,field,255,INVALID_BYTE_SEQUENCE,static public final,short,3
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,0,codePointCount,static public,short(byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,1,codePointAt,static public,short(byte[];short;short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,2,codePointBefore,static public,short(byte[];short;short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,3,offsetByCodePoints,static public,short(byte[];short;short;short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,4,compare,static public,short(boolean;byte[];short;short;byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,5,indexOf,static public,short(byte[];short;short;byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,6,replace,static public,short(byte[];short;short;byte[];short;short;byte[];short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,7,toLowerCase,static public,short(byte[];short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,8,toUpperCase,static public,short(byte[];short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,9,trim,static public,short(byte[];short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,10,valueOf,static public,short(boolean;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,11,parseBoolean,static public,boolean(byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,12,valueOf,static public,short(short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,13,parseShortInteger,static public,short(byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,14,valueOf,static public,short(short[];byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,15,parseLongInteger,static public,short(byte[];short;short;short[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,16,convertTo,static public,short(byte[];short;short;byte[];short;byte)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,17,convertFrom,static public,short(byte[];short;short;byte[];short;byte)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,18,check,static public,boolean(byte[];short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,19,startsWith,static public,boolean(byte[];short;short;byte[];short;short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,20,endsWith,static public,boolean(byte[];short;short;byte[];short;short;short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,21,substring,static public,short(byte[];short;short;short;short;byte[];short)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,method,0,equals,public,boolean(java.lang.object)
A000000062020804,javacardx.framework.string,1,StringUtil,public final,field,255,UTF_8,static public final,byte,1
A000000062020804,javacardx.framework.string,1,StringUtil,public final,field,255,UTF_16,static public final,byte,2
A000000062020804,javacardx.framework.string,1,StringUtil,public final,field,255,UTF_16_LE,static public final,byte,3
A000000062020804,javacardx.framework.string,1,StringUtil,public final,field,255,UTF_16_BE,static public final,byte,4
A000000062020804,javacardx.framework.string,1,StringUtil,public final,field,255,UCS_2,static public final,byte,5
A000000062020804,javacardx.framework.string,1,StringUtil,public final,field,255,GSM_7,static public final,byte,6
A000000062020804,javacardx.framework.string,1,StringUtil,public final,field,255,ISO_8859_1,static public final,byte,7
A000000062020804,javacardx.framework.string,1,StringUtil,public final,field,255,PROP_ENCODING_EXT,static public final,byte,64
A0000000620201,javacardx.crypto,0,KeyEncryption,public abstract interface,method,0,getKeyCipher,public abstract,javacardx.crypto.cipher()
A0000000620201,javacardx.crypto,0,KeyEncryption,public abstract interface,method,1,setKeyCipher,public abstract,void(javacardx.crypto.cipher)
A0000000620201,javacardx.crypto,1,Cipher,public abstract,method,0,getInstance,static public final,javacardx.crypto.cipher(byte;boolean)
A0000000620201,javacardx.crypto,1,Cipher,public abstract,method,2,getInstance,static public final,javacardx.crypto.cipher(byte;byte;boolean)
A0000000620201,javacardx.crypto,1,Cipher,public abstract,method,1,<init>,protected,void()
A0000000620201,javacardx.crypto,1,Cipher,public abstract,method,0,equals,public,boolean(java.lang.object)
A0000000620201,javacardx.crypto,1,Cipher,public abstract,method,1,doFinal,public abstract,short(byte[];short;short;byte[];short)
A0000000620201,javacardx.crypto,1,Cipher,public abstract,method,2,getAlgorithm,public abstract,byte()
A0000000620201,javacardx.crypto,1,Cipher,public abstract,method,3,init,public abstract,void(javacard.security.key;byte)
A0000000620201,javacardx.crypto,1,Cipher,public abstract,method,4,init,public abstract,void(javacard.security.key;byte;byte[];short;short)
A0000000620201,javacardx.crypto,1,Cipher,public abstract,method,5,update,public abstract,short(byte[];short;short;byte[];short)
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_DES_CBC_NOPAD,static public final,byte,1
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_DES_CBC_ISO9797_M1,static public final,byte,2
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_DES_CBC_ISO9797_M2,static public final,byte,3
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_DES_CBC_PKCS5,static public final,byte,4
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_DES_ECB_NOPAD,static public final,byte,5
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_DES_ECB_ISO9797_M1,static public final,byte,6
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_DES_ECB_ISO9797_M2,static public final,byte,7
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_DES_ECB_PKCS5,static public final,byte,8
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_RSA_ISO14888,static public final,byte,9
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_RSA_PKCS1,static public final,byte,10
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_RSA_ISO9796,static public final,byte,11
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_RSA_NOPAD,static public final,byte,12
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_BLOCK_128_CBC_NOPAD,static public final,byte,13
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_BLOCK_128_ECB_NOPAD,static public final,byte,14
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_RSA_PKCS1_OAEP,static public final,byte,15
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_KOREAN_SEED_ECB_NOPAD,static public final,byte,16
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_KOREAN_SEED_CBC_NOPAD,static public final,byte,17
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_BLOCK_192_CBC_NOPAD,static public final,byte,18
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_BLOCK_192_ECB_NOPAD,static public final,byte,19
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_BLOCK_256_CBC_NOPAD,static public final,byte,20
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_BLOCK_256_ECB_NOPAD,static public final,byte,21
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_CBC_ISO9797_M1,static public final,byte,22
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_CBC_ISO9797_M2,static public final,byte,23
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_CBC_PKCS5,static public final,byte,24
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_ECB_ISO9797_M1,static public final,byte,25
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_ECB_ISO9797_M2,static public final,byte,26
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,ALG_AES_ECB_PKCS5,static public final,byte,27
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,CIPHER_AES_CBC,static public final,byte,1
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,CIPHER_AES_ECB,static public final,byte,2
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,CIPHER_DES_CBC,static public final,byte,3
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,CIPHER_DES_ECB,static public final,byte,4
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,CIPHER_KOREAN_SEED_CBC,static public final,byte,5
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,CIPHER_KOREAN_SEED_ECB,static public final,byte,6
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,CIPHER_RSA,static public final,byte,7
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_NULL,static public final,byte,0
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_NOPAD,static public final,byte,1
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_ISO9797_M1,static public final,byte,2
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_ISO9797_M2,static public final,byte,3
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_ISO9797_1_M1_ALG3,static public final,byte,4
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_ISO9797_1_M2_ALG3,static public final,byte,5
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_PKCS5,static public final,byte,6
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_PKCS1,static public final,byte,7
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_PKCS1_PSS,static public final,byte,8
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_PKCS1_OAEP,static public final,byte,9
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_ISO9796,static public final,byte,10
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_ISO9796_MR,static public final,byte,11
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,PAD_RFC2409,static public final,byte,12
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,MODE_DECRYPT,static public final,byte,1
A0000000620201,javacardx.crypto,1,Cipher,public abstract,field,255,MODE_ENCRYPT,static public final,byte,2
A0000000620203,javacardx.external,0,MemoryAccess,public abstract interface,method,0,writeData,public abstract,boolean(byte[];short;short;byte[];short;short;short;short)
A0000000620203,javacardx.external,0,MemoryAccess,public abstract interface,method,1,readData,public abstract,short(byte[];short;byte[];short;short;short;short;short)
A0000000620203,javacardx.external,1,Memory,public final,method,0,getMemoryAccessInstance,static public final,javacardx.external.memoryaccess(byte;short[];short)
A0000000620203,javacardx.external,1,Memory,public final,method,0,equals,public,boolean(java.lang.object)
A0000000620203,javacardx.external,1,Memory,public final,field,255,MEMORY_TYPE_MIFARE,static public final,byte,1
A0000000620203,javacardx.external,1,Memory,public final,field,255,MEMORY_TYPE_EXTENDED_STORE,static public final,byte,2
A0000000620203,javacardx.external,2,ExternalException,public,method,0,<init>,public,void(short)
A0000000620203,javacardx.external,2,ExternalException,public,method,1,throwIt,static public,void(short)
A0000000620203,javacardx.external,2,ExternalException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620203,javacardx.external,2,ExternalException,public,method,1,getReason,public,short()
A0000000620203,javacardx.external,2,ExternalException,public,method,2,setReason,public,void(short)
A0000000620203,javacardx.external,2,ExternalException,public,field,255,NO_SUCH_SUBSYSTEM,static public final,short,1
A0000000620203,javacardx.external,2,ExternalException,public,field,255,INVALID_PARAM,static public final,short,2
A0000000620203,javacardx.external,2,ExternalException,public,field,255,INTERNAL_ERROR,static public final,short,3
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,method,0,isValidated,public abstract,boolean()
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,method,1,isInitialized,public abstract,boolean()
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,method,2,getPublicTemplateData,public abstract,short(short;byte[];short;short)
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,method,3,getBioType,public abstract,byte()
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,method,4,getVersion,public abstract,short(byte[];short)
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,method,5,reset,public abstract,void()
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,method,6,getTriesRemaining,public abstract,byte()
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,method,7,initMatch,public abstract,short(byte[];short;short)
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,method,8,match,public abstract,short(byte[];short;short)
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,field,255,MINIMUM_SUCCESSFUL_MATCH_SCORE,static public final,short,16384
A0000000620202,javacardx.biometry,0,BioTemplate,public abstract interface,field,255,MATCH_NEEDS_MORE_DATA,static public final,short,-1
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,0,isValidated,public abstract,boolean()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,1,isInitialized,public abstract,boolean()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,2,getPublicTemplateData,public abstract,short(short;byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,3,getBioType,public abstract,byte()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,4,getVersion,public abstract,short(byte[];short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,5,reset,public abstract,void()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,6,getTriesRemaining,public abstract,byte()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,7,initMatch,public abstract,short(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,8,match,public abstract,short(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,9,init,public abstract,void(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,10,update,public abstract,void(byte[];short;short)
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,11,doFinal,public abstract,void()
A0000000620202,javacardx.biometry,1,OwnerBioTemplate,public abstract interface,method,12,resetUnblockAndSetTryLimit,public abstract,void(byte)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,public abstract interface,method,0,isValidated,public abstract,boolean()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,public abstract interface,method,1,isInitialized,public abstract,boolean()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,public abstract interface,method,2,getPublicTemplateData,public abstract,short(short;byte[];short;short)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,public abstract interface,method,3,getBioType,public abstract,byte()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,public abstract interface,method,4,getVersion,public abstract,short(byte[];short)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,public abstract interface,method,5,reset,public abstract,void()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,public abstract interface,method,6,getTriesRemaining,public abstract,byte()
A0000000620202,javacardx.biometry,2,SharedBioTemplate,public abstract interface,method,7,initMatch,public abstract,short(byte[];short;short)
A0000000620202,javacardx.biometry,2,SharedBioTemplate,public abstract interface,method,8,match,public abstract,short(byte[];short;short)
A0000000620202,javacardx.biometry,3,BioException,public,method,0,<init>,public,void(short)
A0000000620202,javacardx.biometry,3,BioException,public,method,1,throwIt,static public,void(short)
A0000000620202,javacardx.biometry,3,BioException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620202,javacardx.biometry,3,BioException,public,method,1,getReason,public,short()
A0000000620202,javacardx.biometry,3,BioException,public,method,2,setReason,public,void(short)
A0000000620202,javacardx.biometry,3,BioException,public,field,255,ILLEGAL_VALUE,static public final,short,1
A0000000620202,javacardx.biometry,3,BioException,public,field,255,INVALID_DATA,static public final,short,2
A0000000620202,javacardx.biometry,3,BioException,public,field,255,NO_SUCH_BIO_TEMPLATE,static public final,short,3
A0000000620202,javacardx.biometry,3,BioException,public,field,255,NO_TEMPLATES_ENROLLED,static public final,short,4
A0000000620202,javacardx.biometry,3,BioException,public,field,255,ILLEGAL_USE,static public final,short,5
A0000000620202,javacardx.biometry,4,BioBuilder,public final,method,0,buildBioTemplate,static public,javacardx.biometry.ownerbiotemplate(byte;byte)
A0000000620202,javacardx.biometry,4,BioBuilder,public final,method,1,buildBioTemplate,static public,javacardx.biometry.ownerbiotemplate(byte;byte;byte[];byte)
A0000000620202,javacardx.biometry,4,BioBuilder,public final,method,0,equals,public,boolean(java.lang.object)
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,FACIAL_FEATURE,static public final,byte,1
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,VOICE_PRINT,static public final,byte,2
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,FINGERPRINT,static public final,byte,3
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,IRIS_SCAN,static public final,byte,4
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,RETINA_SCAN,static public final,byte,5
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,HAND_GEOMETRY,static public final,byte,6
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,SIGNATURE,static public final,byte,7
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,KEYSTROKES,static public final,byte,8
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,LIP_MOVEMENT,static public final,byte,9
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,THERMAL_FACE,static public final,byte,10
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,THERMAL_HAND,static public final,byte,11
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,GAIT_STYLE,static public final,byte,12
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,BODY_ODOR,static public final,byte,13
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,DNA_SCAN,static public final,byte,14
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,EAR_GEOMETRY,static public final,byte,15
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,FINGER_GEOMETRY,static public final,byte,16
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,PALM_GEOMETRY,static public final,byte,17
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,VEIN_PATTERN,static public final,byte,18
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,PASSWORD,static public final,byte,31
A0000000620202,javacardx.biometry,4,BioBuilder,public final,field,255,DEFAULT_INITPARAM,static public final,byte,0
A0000000620001,java.lang,0,Object,public,method,0,<init>,public,void()
A0000000620001,java.lang,0,Object,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,1,Throwable,public,method,0,<init>,public,void()
A0000000620001,java.lang,1,Throwable,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,2,Exception,public,method,0,<init>,public,void()
A0000000620001,java.lang,2,Exception,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,3,RuntimeException,public,method,0,<init>,public,void()
A0000000620001,java.lang,3,RuntimeException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,4,IndexOutOfBoundsException,public,method,0,<init>,public,void()
A0000000620001,java.lang,4,IndexOutOfBoundsException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,5,ArrayIndexOutOfBoundsException,public,method,0,<init>,public,void()
A0000000620001,java.lang,5,ArrayIndexOutOfBoundsException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,6,NegativeArraySizeException,public,method,0,<init>,public,void()
A0000000620001,java.lang,6,NegativeArraySizeException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,7,NullPointerException,public,method,0,<init>,public,void()
A0000000620001,java.lang,7,NullPointerException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,8,ClassCastException,public,method,0,<init>,public,void()
A0000000620001,java.lang,8,ClassCastException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,9,ArithmeticException,public,method,0,<init>,public,void()
A0000000620001,java.lang,9,ArithmeticException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,10,SecurityException,public,method,0,<init>,public,void()
A0000000620001,java.lang,10,SecurityException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620001,java.lang,11,ArrayStoreException,public,method,0,<init>,public,void()
A0000000620001,java.lang,11,ArrayStoreException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620003,java.rmi,0,Remote,public abstract interface
A0000000620003,java.rmi,1,RemoteException,public,method,0,<init>,public,void()
A0000000620003,java.rmi,1,RemoteException,public,method,0,equals,public,boolean(java.lang.object)
A0000000620002,java.io,0,IOException,public,method,0,<init>,public,void()
A0000000620002,java.io,0,IOException,public,method,0,equals,public,boolean(java.lang.object)
