162," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{2bb38ee6}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
163," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{626a9248}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
164," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1b382729}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
165," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{c1a1a7c}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
166," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{bf31371}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
167," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{464e8161}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
168," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3de458f2}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
169," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{516176dd}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
170," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{40cad874}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
171, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
172, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
173, CAP loaded 
174," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{5eda6e14}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
175, CAP loaded 
176, CAP loaded 
177, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
178," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{99eba6b}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
179, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
180," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{2a4d2e81}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
181," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1736cc22}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
182," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7d46c1a6}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
183," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{1ca427ea}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
184," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{73c7decb}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
185, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
186, CAP loaded 
187," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{6d54b02}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
188, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
189," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{4c217e37}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
190," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7348b601}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
191," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{5d0eeb03}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
192, CAP loaded INSTALL [for install and make selectable] failed: 0x6F00 
193," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{79c289ea}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
194," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{689b0ce8}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
195, CAP loaded 
196," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{3e40a9d0}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
197," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{ab082f6}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
198, CAP loaded INSTALL [for install and make selectable] failed: 0x6985 (Conditions of use not satisfied) 
199, CAP loaded 
200," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{7982a75b}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
201," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{472788d5}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
202," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{25da5cb4}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
203, CAP loaded 
204," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{2445874a}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
205," CAP loaded Failed to communicate with card in JnaCardTerminal{scardHandle=SCardContext{21147db1}, name=ACS ACR1281 1S Dual Reader 00 00}: SCARD_E_NOT_TRANSACTED "
